Tempo;Pressao;Temperatura
1256;2.2694;131.08
1257;2.2714;131.08
1258;2.2733;131.08
1259;2.2752;131.08
1260;2.2771;131.08
1261;2.2788;131.08
1262;2.2806;131.08
1263;2.2822;131.08
1264;2.2838;131.07
1265;2.2854;131.07
1266;2.2869;131.07
1267;2.2883;131.07
1268;2.2897;131.07
1269;2.291;131.07
1270;2.2923;131.07
1271;2.2935;131.07
1272;2.2946;131.07
1273;2.2957;131.07
1274;2.2967;131.06
1275;2.2976;131.06
1276;2.2985;131.06
1277;2.2993;131.06
1278;2.3;131.06
1279;2.3007;131.06
1280;2.3013;131.06
1281;2.3018;131.06
1282;2.3023;131.06
1283;2.3026;131.06
1284;2.303;131.05
1285;2.3032;131.05
1286;2.3034;131.05
1287;2.3035;131.05
1288;2.3035;131.05
1289;2.3031;131.05
1290;2.3023;131.05
1291;2.3012;131.05
1292;2.2996;131.05
1293;2.2976;131.05
1294;2.2953;131.05
1295;2.2926;131.04
1296;2.2896;131.04
1297;2.2864;131.04
1298;2.2828;131.04
1299;2.279;131.04
1300;2.2749;131.04
1301;2.2707;131.04
1302;2.2662;131.04
1303;2.2616;131.04
1304;2.2568;131.04
1305;2.2518;131.04
1306;2.2467;131.04
1307;2.2416;131.03
1308;2.2363;131.03
1309;2.231;131.03
1310;2.2257;131.03
1311;2.2203;131.03
1312;2.2149;131.03
1313;2.2096;131.03
1314;2.2042;131.03
1315;2.1989;131.03
1316;2.1937;131.03
1317;2.1886;131.03
1318;2.1836;131.03
1319;2.1787;131.02
1320;2.174;131.02
1321;2.1694;131.02
1322;2.165;131.02
1323;2.1608;131.02
1324;2.1568;131.02
1325;2.1531;131.02
1326;2.1496;131.02
1327;2.1464;131.02
1328;2.1434;131.02
1329;2.1408;131.02
1330;2.1385;131.01
1331;2.1366;131.01
1332;2.135;131.01
1333;2.1338;131.01
1334;2.133;131.01
1335;2.1326;131.01
1336;2.1325;131.01
1337;2.1327;131.01
1338;2.133;131.01
1339;2.1335;131.01
1340;2.1342;131.01
1341;2.1349;131
1342;2.1358;131
1343;2.1369;131
1344;2.1381;131
1345;2.1394;131
1346;2.1408;131
1347;2.1424;131
1348;2.144;131
1349;2.1458;131
1350;2.1477;131
1351;2.1497;131
1352;2.1518;130.99
1353;2.1539;130.99
1354;2.1562;130.99
1355;2.1586;130.99
1356;2.161;130.99
1357;2.1635;130.99
1358;2.1661;130.99
1359;2.1688;130.99
1360;2.1716;130.99
1361;2.1744;130.99
1362;2.1772;130.98
1363;2.1801;130.98
1364;2.1831;130.98
1365;2.1861;130.98
1366;2.1892;130.98
1367;2.1923;130.98
1368;2.1954;130.98
1369;2.1986;130.98
1370;2.2017;130.98
1371;2.205;130.97
1372;2.2082;130.97
1373;2.2114;130.97
1374;2.2147;130.97
1375;2.2179;130.97
1376;2.2212;130.97
1377;2.2245;130.97
1378;2.2277;130.97
1379;2.2309;130.96
1380;2.2342;130.96
1381;2.2374;130.96
1382;2.2405;130.96
1383;2.2437;130.96
1384;2.2468;130.96
1385;2.2499;130.96
1386;2.2529;130.96
1387;2.2559;130.95
1388;2.2589;130.95
1389;2.2618;130.95
1390;2.2646;130.95
1391;2.2674;130.95
1392;2.2701;130.95
1393;2.2727;130.95
1394;2.2752;130.95
1395;2.2777;130.94
1396;2.2801;130.94
1397;2.2824;130.94
1398;2.2846;130.94
1399;2.2867;130.94
1400;2.2887;130.94
1401;2.2906;130.94
1402;2.2924;130.93
1403;2.294;130.93
1404;2.2956;130.93
1405;2.297;130.93
1406;2.2983;130.93
1407;2.2995;130.93
1408;2.3005;130.92
1409;2.3014;130.92
1410;2.3021;130.92
1411;2.3027;130.92
1412;2.3031;130.92
1413;2.3034;130.92
1414;2.3035;130.91
1415;2.3035;130.91
1416;2.3034;130.91
1417;2.3033;130.91
1418;2.3032;130.91
1419;2.303;130.9
1420;2.3028;130.9
1421;2.3026;130.9
1422;2.3023;130.9
1423;2.302;130.89
1424;2.3017;130.89
1425;2.3013;130.89
1426;2.3009;130.88
1427;2.3004;130.88
1428;2.3;130.88
1429;2.2994;130.88
1430;2.2989;130.87
1431;2.2983;130.87
1432;2.2977;130.87
1433;2.297;130.86
1434;2.2963;130.86
1435;2.2956;130.86
1436;2.2948;130.85
1437;2.294;130.85
1438;2.2931;130.85
1439;2.2923;130.84
1440;2.2914;130.84
1441;2.2904;130.83
1442;2.2894;130.83
1443;2.2884;130.83
1444;2.2874;130.82
1445;2.2863;130.82
1446;2.2852;130.82
1447;2.2841;130.81
1448;2.2829;130.81
1449;2.2817;130.8
1450;2.2804;130.8
1451;2.2791;130.8
1452;2.2778;130.79
1453;2.2765;130.79
1454;2.2751;130.79
1455;2.2737;130.78
1456;2.2722;130.78
1457;2.2708;130.77
1458;2.2693;130.77
1459;2.2677;130.77
1460;2.2661;130.76
1461;2.2645;130.76
1462;2.2629;130.75
1463;2.2612;130.75
1464;2.2595;130.75
1465;2.2578;130.74
1466;2.256;130.74
1467;2.2542;130.74
1468;2.2524;130.73
1469;2.2506;130.73
1470;2.2487;130.73
1471;2.2468;130.72
1472;2.2448;130.72
1473;2.2428;130.72
1474;2.2408;130.71
1475;2.2388;130.71
1476;2.2367;130.71
1477;2.2346;130.7
1478;2.2325;130.7
1479;2.2303;130.7
1480;2.2281;130.7
1481;2.2259;130.69
1482;2.2237;130.69
1483;2.2214;130.69
1484;2.2191;130.68
1485;2.2168;130.68
1486;2.2144;130.68
1487;2.212;130.68
1488;2.2096;130.68
1489;2.2071;130.67
1490;2.2047;130.67
1491;2.2021;130.67
1492;2.1996;130.67
1493;2.1971;130.67
1494;2.1945;130.66
1495;2.1918;130.66
1496;2.1892;130.66
1497;2.1865;130.66
1498;2.1838;130.66
1499;2.1811;130.66
1500;2.1784;130.66
1501;2.1756;130.66
1502;2.1728;130.66
1503;2.1699;130.65
1504;2.1671;130.65
1505;2.1642;130.65
1506;2.1613;130.65
1507;2.1584;130.65
1508;2.1554;130.65
1509;2.1524;130.65
1510;2.1494;130.65
1511;2.1464;130.66
1512;2.1433;130.66
1513;2.1402;130.66
1514;2.1371;130.66
1515;2.134;130.66
1516;2.1308;130.66
1517;2.1276;130.66
1518;2.1244;130.66
1519;2.1212;130.66
1520;2.1179;130.66
1521;2.1147;130.66
1522;2.1113;130.67
1523;2.108;130.67
1524;2.1047;130.67
1525;2.1013;130.67
1526;2.0976;130.67
1527;2.0932;130.67
1528;2.0882;130.68
1529;2.0825;130.68
1530;2.0762;130.68
1531;2.0694;130.68
1532;2.062;130.68
1533;2.0541;130.69
1534;2.0458;130.69
1535;2.0369;130.69
1536;2.0276;130.69
1537;2.018;130.7
1538;2.0079;130.7
1539;1.9975;130.7
1540;1.9867;130.7
1541;1.9757;130.71
1542;1.9643;130.71
1543;1.9527;130.71
1544;1.9409;130.72
1545;1.9289;130.72
1546;1.9168;130.72
1547;1.9044;130.73
1548;1.892;130.73
1549;1.8794;130.73
1550;1.8668;130.74
1551;1.8541;130.74
1552;1.8414;130.74
1553;1.8287;130.75
1554;1.816;130.75
1555;1.8034;130.75
1556;1.7908;130.76
1557;1.7783;130.76
1558;1.7659;130.77
1559;1.7536;130.77
1560;1.7415;130.77
1561;1.7296;130.78
1562;1.7178;130.78
1563;1.7063;130.79
1564;1.695;130.79
1565;1.6839;130.79
1566;1.6731;130.8
1567;1.6627;130.8
1568;1.6525;130.81
1569;1.6426;130.81
1570;1.6331;130.82
1571;1.624;130.82
1572;1.6152;130.82
1573;1.6069;130.83
1574;1.5988;130.83
1575;1.5907;130.84
1576;1.5825;130.84
1577;1.5743;130.85
1578;1.566;130.85
1579;1.5576;130.86
1580;1.5492;130.86
1581;1.5408;130.87
1582;1.5323;130.87
1583;1.5238;130.88
1584;1.5152;130.88
1585;1.5067;130.89
1586;1.4981;130.89
1587;1.4895;130.9
1588;1.4809;130.9
1589;1.4722;130.91
1590;1.4636;130.91
1591;1.455;130.92
1592;1.4465;130.92
1593;1.4379;130.93
1594;1.4293;130.93
1595;1.4208;130.94
1596;1.4123;130.94
1597;1.4039;130.95
1598;1.3955;130.95
1599;1.3871;130.96
1600;1.3788;130.96
1601;1.3706;130.97
1602;1.3624;130.97
1603;1.3542;130.98
1604;1.3462;130.98
1605;1.3382;130.99
1606;1.3303;130.99
1607;1.3224;131
1608;1.3147;131
1609;1.307;131.01
1610;1.2995;131.01
1611;1.292;131.02
1612;1.2846;131.02
1613;1.2774;131.03
1614;1.2702;131.03
1615;1.2632;131.04
1616;1.2562;131.05
1617;1.2494;131.05
1618;1.2427;131.06
1619;1.2362;131.06
1620;1.2297;131.07
1621;1.2234;131.07
1622;1.2173;131.08
1623;1.2112;131.08
1624;1.2054;131.09
1625;1.1996;131.09
1626;1.1941;131.1
1627;1.1886;131.1
1628;1.1834;131.11
1629;1.1783;131.11
1630;1.1733;131.12
1631;1.1685;131.12
1632;1.1639;131.13
1633;1.1595;131.13
1634;1.1553;131.14
1635;1.1512;131.14
1636;1.1473;131.15
1637;1.1436;131.16
1638;1.1401;131.16
1639;1.1368;131.17
1640;1.1337;131.18
1641;1.1307;131.18
1642;1.128;131.19
1643;1.1255;131.2
1644;1.1232;131.2
1645;1.1212;131.21
1646;1.1193;131.22
1647;1.1177;131.23
1648;1.1163;131.24
1649;1.1151;131.25
1650;1.1142;131.25
1651;1.1134;131.26
1652;1.113;131.27
1653;1.1128;131.28
1654;1.1133;131.29
1655;1.1164;131.3
1656;1.1221;131.31
1657;1.1305;131.32
1658;1.1413;131.33
1659;1.1545;131.34
1660;1.1702;131.34
1661;1.1882;131.35
1662;1.2085;131.36
1663;1.231;131.37
1664;1.2558;131.38
1665;1.2827;131.39
1666;1.3118;131.4
1667;1.3429;131.41
1668;1.376;131.41
1669;1.4112;131.42
1670;1.4483;131.43
1671;1.4873;131.44
1672;1.5282;131.45
1673;1.5708;131.45
1674;1.6152;131.46
1675;1.6612;131.47
1676;1.7088;131.48
1677;1.7579;131.48
1678;1.8084;131.49
1679;1.8602;131.5
1680;1.9133;131.5
1681;1.9675;131.51
1682;2.0227;131.51
1683;2.0788;131.52
1684;2.1356;131.52
1685;2.1932;131.53
1686;2.2512;131.53
1687;2.3095;131.54
1688;2.3681;131.54
1689;2.4267;131.54
1690;2.4852;131.55
1691;2.5434;131.55
1692;2.6011;131.55
1693;2.6582;131.55
1694;2.7144;131.55
1695;2.7696;131.55
1696;2.8236;131.55
1697;2.8761;131.55
1698;2.927;131.55
1699;2.976;131.55
1700;3.0229;131.55
1701;3.0676;131.55
1702;3.1097;131.55
1703;3.1492;131.55
1704;3.1857;131.55
1705;3.2191;131.55
1706;3.2491;131.55
1707;3.2756;131.55
1708;3.2983;131.55
1709;3.317;131.54
1710;3.3315;131.54
1711;3.3417;131.54
1712;3.3473;131.54
1713;3.3484;131.54
1714;3.3472;131.54
1715;3.3445;131.54
1716;3.3404;131.53
1717;3.335;131.53
1718;3.3282;131.53
1719;3.32;131.53
1720;3.3106;131.53
1721;3.3;131.52
1722;3.2882;131.52
1723;3.2752;131.52
1724;3.2611;131.52
1725;3.2459;131.51
1726;3.2297;131.51
1727;3.2126;131.51
1728;3.1944;131.51
1729;3.1754;131.5
1730;3.1554;131.5
1731;3.1347;131.5
1732;3.1131;131.5
1733;3.0909;131.49
1734;3.0679;131.49
1735;3.0442;131.49
1736;3.02;131.48
1737;2.9951;131.48
1738;2.9697;131.48
1739;2.9438;131.47
1740;2.9175;131.47
1741;2.8907;131.47
1742;2.8635;131.46
1743;2.836;131.46
1744;2.8082;131.46
1745;2.7801;131.45
1746;2.7517;131.45
1747;2.7232;131.45
1748;2.6945;131.44
1749;2.6657;131.44
1750;2.6368;131.44
1751;2.6078;131.43
1752;2.5788;131.43
1753;2.5498;131.42
1754;2.5208;131.42
1755;2.4919;131.42
1756;2.4631;131.41
1757;2.4344;131.41
1758;2.4059;131.4
1759;2.3776;131.4
1760;2.3494;131.4
1761;2.3216;131.39
1762;2.2939;131.39
1763;2.2666;131.38
1764;2.2396;131.38
1765;2.213;131.37
1766;2.1867;131.37
1767;2.1608;131.37
1768;2.1353;131.36
1769;2.1102;131.36
1770;2.0856;131.35
1771;2.0615;131.35
1772;2.0379;131.34
1773;2.0148;131.34
1774;1.9922;131.34
1775;1.9702;131.33
1776;1.9488;131.33
1777;1.9279;131.32
1778;1.9077;131.32
1779;1.8881;131.31
1780;1.8691;131.31
1781;1.8508;131.3
1782;1.8332;131.3
1783;1.8162;131.29
1784;1.8;131.29
1785;1.7845;131.29
1786;1.7697;131.28
1787;1.7557;131.28
1788;1.7425;131.27
1789;1.7301;131.27
1790;1.7184;131.26
1791;1.7076;131.26
1792;1.6977;131.25
1793;1.6885;131.25
1794;1.6803;131.24
1795;1.6728;131.24
1796;1.6653;131.24
1797;1.6578;131.23
1798;1.6504;131.23
1799;1.643;131.22
1800;1.6357;131.22
1801;1.6284;131.21
1802;1.6211;131.21
1803;1.6139;131.2
1804;1.6068;131.2
1805;1.5996;131.2
1806;1.5926;131.19
1807;1.5856;131.19
1808;1.5787;131.18
1809;1.5718;131.18
1810;1.565;131.17
1811;1.5583;131.17
1812;1.5517;131.17
1813;1.5451;131.16
1814;1.5386;131.16
1815;1.5322;131.15
1816;1.5259;131.15
1817;1.5197;131.14
1818;1.5135;131.14
1819;1.5075;131.14
1820;1.5016;131.13
1821;1.4957;131.13
1822;1.49;131.12
1823;1.4844;131.12
1824;1.4789;131.12
1825;1.4735;131.11
1826;1.4682;131.11
1827;1.463;131.11
1828;1.458;131.1
1829;1.4531;131.1
1830;1.4483;131.09
1831;1.4436;131.09
1832;1.4391;131.09
1833;1.4347;131.08
1834;1.4304;131.08
1835;1.4263;131.08
1836;1.4223;131.07
1837;1.4185;131.07
1838;1.4148;131.07
1839;1.4113;131.06
1840;1.4079;131.06
1841;1.4047;131.06
1842;1.4016;131.05
1843;1.3987;131.05
1844;1.396;131.05
1845;1.3934;131.05
1846;1.391;131.04
1847;1.3888;131.04
1848;1.3868;131.04
1849;1.3849;131.04
1850;1.3832;131.03
1851;1.3817;131.03
1852;1.3804;131.03
1853;1.3793;131.03
1854;1.3783;131.02
1855;1.3776;131.02
1856;1.377;131.02
1857;1.3767;131.02
1858;1.3766;131.01
1859;1.3766;131.01
1860;1.3768;131.01
1861;1.3772;131.01
1862;1.3777;131.01
1863;1.3783;131
1864;1.3791;131
1865;1.38;131
1866;1.381;131
1867;1.3822;130.99
1868;1.3835;130.99
1869;1.385;130.99
1870;1.3865;130.99
1871;1.3882;130.99
1872;1.3901;130.98
1873;1.392;130.98
1874;1.3941;130.98
1875;1.3962;130.98
1876;1.3985;130.97
1877;1.4009;130.97
1878;1.4035;130.97
1879;1.4061;130.97
1880;1.4089;130.96
1881;1.4117;130.96
1882;1.4147;130.96
1883;1.4177;130.96
1884;1.4209;130.96
1885;1.4241;130.95
1886;1.4275;130.95
1887;1.431;130.95
1888;1.4345;130.95
1889;1.4382;130.94
1890;1.4419;130.94
1891;1.4457;130.94
1892;1.4496;130.94
1893;1.4536;130.93
1894;1.4577;130.93
1895;1.4619;130.93
1896;1.4661;130.93
1897;1.4704;130.93
1898;1.4748;130.92
1899;1.4793;130.92
1900;1.4838;130.92
1901;1.4884;130.92
1902;1.4931;130.91
1903;1.4979;130.91
1904;1.5027;130.91
1905;1.5075;130.91
1906;1.5125;130.91
1907;1.5175;130.9
1908;1.5225;130.9
1909;1.5276;130.9
1910;1.5328;130.9
1911;1.538;130.9
1912;1.5432;130.89
1913;1.5485;130.89
1914;1.5539;130.89
1915;1.5593;130.89
1916;1.5647;130.89
1917;1.5702;130.88
1918;1.5757;130.88
1919;1.5812;130.88
1920;1.5868;130.88
1921;1.5924;130.88
1922;1.598;130.87
1923;1.6036;130.87
1924;1.6093;130.87
1925;1.615;130.87
1926;1.6207;130.87
1927;1.6264;130.86
1928;1.6322;130.86
1929;1.6379;130.86
1930;1.6437;130.86
1931;1.6495;130.86
1932;1.6553;130.86
1933;1.661;130.85
1934;1.6668;130.85
1935;1.6726;130.85
1936;1.6784;130.85
1937;1.6841;130.85
1938;1.6899;130.85
1939;1.6956;130.85
1940;1.7013;130.84
1941;1.7071;130.84
1942;1.7127;130.84
1943;1.7184;130.84
1944;1.7241;130.84
1945;1.7297;130.84
1946;1.7353;130.84
1947;1.7408;130.83
1948;1.7463;130.83
1949;1.7518;130.83
1950;1.7573;130.83
1951;1.7627;130.83
1952;1.768;130.83
1953;1.7733;130.83
1954;1.7786;130.83
1955;1.7838;130.83
1956;1.7889;130.82
1957;1.794;130.82
1958;1.799;130.82
1959;1.804;130.82
1960;1.8089;130.82
1961;1.8137;130.82
1962;1.8185;130.82
1963;1.8232;130.82
1964;1.8278;130.82
1965;1.8323;130.82
1966;1.8367;130.82
1967;1.8411;130.82
1968;1.8453;130.82
1969;1.8495;130.82
1970;1.8536;130.81
1971;1.8575;130.81
1972;1.8614;130.81
1973;1.8652;130.81
1974;1.8689;130.81
1975;1.8724;130.81
1976;1.8759;130.81
1977;1.8792;130.81
1978;1.8824;130.81
1979;1.8855;130.81
1980;1.8885;130.81
1981;1.8914;130.81
1982;1.8941;130.81
1983;1.8967;130.81
1984;1.8991;130.81
1985;1.9014;130.81
1986;1.9036;130.81
1987;1.9057;130.81
1988;1.9076;130.81
1989;1.9093;130.82
1990;1.9109;130.82
1991;1.9124;130.82
1992;1.9137;130.82
1993;1.9148;130.82
1994;1.9158;130.82
1995;1.9166;130.82
1996;1.9172;130.82
1997;1.9177;130.82
1998;1.918;130.82
1999;1.9181;130.83
2000;1.9181;130.83
2001;1.918;130.83
2002;1.9178;130.83
2003;1.9175;130.83
2004;1.9171;130.83
2005;1.9166;130.83
2006;1.916;130.84
2007;1.9154;130.84
2008;1.9146;130.84
2009;1.9138;130.84
2010;1.9129;130.84
2011;1.9119;130.84
2012;1.9108;130.85
2013;1.9097;130.85
2014;1.9084;130.85
2015;1.9071;130.85
2016;1.9057;130.85
2017;1.9042;130.86
2018;1.9026;130.86
2019;1.901;130.86
2020;1.8993;130.86
2021;1.8975;130.87
2022;1.8956;130.87
2023;1.8937;130.87
2024;1.8916;130.87
2025;1.8896;130.87
2026;1.8874;130.88
2027;1.8852;130.88
2028;1.8829;130.88
2029;1.8805;130.88
2030;1.8781;130.89
2031;1.8756;130.89
2032;1.873;130.89
2033;1.8704;130.9
2034;1.8677;130.9
2035;1.8649;130.9
2036;1.8621;130.9
2037;1.8592;130.91
2038;1.8563;130.91
2039;1.8533;130.91
2040;1.8502;130.91
2041;1.8471;130.92
2042;1.844;130.92
2043;1.8407;130.92
2044;1.8375;130.93
2045;1.8341;130.93
2046;1.8307;130.93
2047;1.8273;130.94
2048;1.8238;130.94
2049;1.8203;130.94
2050;1.8167;130.94
2051;1.8131;130.95
2052;1.8094;130.95
2053;1.8057;130.95
2054;1.8019;130.96
2055;1.7981;130.96
2056;1.7942;130.96
2057;1.7903;130.96
2058;1.7864;130.97
2059;1.7824;130.97
2060;1.7784;130.97
2061;1.7743;130.98
2062;1.7702;130.98
2063;1.7661;130.98
2064;1.7619;130.99
2065;1.7577;130.99
2066;1.7534;130.99
2067;1.7492;130.99
2068;1.7449;131
2069;1.7405;131
2070;1.7362;131
2071;1.7318;131.01
2072;1.7273;131.01
2073;1.7229;131.01
2074;1.7184;131.02
2075;1.7139;131.02
2076;1.7094;131.02
2077;1.7048;131.02
2078;1.7002;131.03
2079;1.6956;131.03
2080;1.691;131.03
2081;1.6864;131.04
2082;1.6817;131.04
2083;1.677;131.04
2084;1.6723;131.04
2085;1.6676;131.05
2086;1.6629;131.05
2087;1.6581;131.05
2088;1.6533;131.05
2089;1.6486;131.06
2090;1.6438;131.06
2091;1.639;131.06
2092;1.6341;131.06
2093;1.6293;131.07
2094;1.6245;131.07
2095;1.6196;131.07
2096;1.6148;131.07
2097;1.6099;131.08
2098;1.605;131.08
2099;1.6002;131.08
2100;1.5953;131.08
2101;1.5904;131.09
2102;1.5855;131.09
2103;1.5806;131.09
2104;1.5757;131.09
2105;1.5708;131.09
2106;1.5659;131.1
2107;1.561;131.1
2108;1.5561;131.1
2109;1.5512;131.1
2110;1.5463;131.1
2111;1.5415;131.11
2112;1.5366;131.11
2113;1.5317;131.11
2114;1.5268;131.11
2115;1.522;131.11
2116;1.5171;131.11
2117;1.5122;131.11
2118;1.5074;131.12
2119;1.5026;131.12
2120;1.4977;131.12
2121;1.4929;131.12
2122;1.4881;131.12
2123;1.4833;131.12
2124;1.4785;131.12
2125;1.4738;131.12
2126;1.469;131.12
2127;1.4643;131.13
2128;1.4596;131.13
2129;1.4549;131.13
2130;1.4502;131.13
2131;1.4455;131.13
2132;1.4408;131.13
2133;1.4362;131.13
2134;1.4316;131.13
2135;1.427;131.13
2136;1.4224;131.13
2137;1.4178;131.13
2138;1.4133;131.13
2139;1.4088;131.13
2140;1.4043;131.13
2141;1.3998;131.13
2142;1.3954;131.13
2143;1.3909;131.13
2144;1.3863;131.13
2145;1.3816;131.13
2146;1.3767;131.13
2147;1.3716;131.13
2148;1.3665;131.13
2149;1.3612;131.13
2150;1.3557;131.13
2151;1.3502;131.13
2152;1.3445;131.13
2153;1.3388;131.13
2154;1.3329;131.13
2155;1.327;131.13
2156;1.321;131.13
2157;1.3149;131.13
2158;1.3087;131.13
2159;1.3025;131.13
2160;1.2962;131.13
2161;1.2899;131.13
2162;1.2835;131.13
2163;1.2771;131.13
2164;1.2707;131.13
2165;1.2642;131.13
2166;1.2578;131.13
2167;1.2513;131.13
2168;1.2448;131.13
2169;1.2383;131.13
2170;1.2318;131.12
2171;1.2253;131.12
2172;1.2188;131.12
2173;1.2124;131.12
2174;1.206;131.12
2175;1.1996;131.12
2176;1.1933;131.12
2177;1.187;131.12
2178;1.1807;131.12
2179;1.1746;131.12
2180;1.1684;131.12
2181;1.1624;131.12
2182;1.1564;131.12
2183;1.1505;131.12
2184;1.1447;131.12
2185;1.1389;131.12
2186;1.1333;131.12
2187;1.1277;131.12
2188;1.1223;131.12
2189;1.1169;131.12
2190;1.1117;131.12
2191;1.1066;131.12
2192;1.1016;131.12
2193;1.0967;131.12
2194;1.0919;131.11
2195;1.0873;131.11
2196;1.0829;131.11
2197;1.0785;131.11
2198;1.0743;131.11
2199;1.0703;131.11
2200;1.0664;131.11
2201;1.0627;131.11
2202;1.0592;131.11
2203;1.0558;131.11
2204;1.0526;131.11
2205;1.0496;131.11
2206;1.0468;131.11
2207;1.0441;131.11
2208;1.0414;131.11
2209;1.0388;131.11
2210;1.0362;131.11
2211;1.0336;131.1
2212;1.0311;131.1
2213;1.0285;131.1
2214;1.026;131.1
2215;1.0235;131.1
2216;1.021;131.1
2217;1.0185;131.1
2218;1.0161;131.1
2219;1.0136;131.1
2220;1.0112;131.1
2221;1.0088;131.1
2222;1.0064;131.1
2223;1.0041;131.1
2224;1.0017;131.1
2225;0.99941;131.09
2226;0.9971;131.09
2227;0.99481;131.09
2228;0.99254;131.09
2229;0.99029;131.09
2230;0.98805;131.09
2231;0.98584;131.09
2232;0.98364;131.09
2233;0.98146;131.09
2234;0.97929;131.09
2235;0.97715;131.09
2236;0.97502;131.09
2237;0.97291;131.09
2238;0.97081;131.08
2239;0.96874;131.08
2240;0.96668;131.08
2241;0.96464;131.08
2242;0.96261;131.08
2243;0.9606;131.08
2244;0.95861;131.08
2245;0.95664;131.08
2246;0.95468;131.08
2247;0.95274;131.08
2248;0.95082;131.08
2249;0.94891;131.07
2250;0.94702;131.07
2251;0.94515;131.07
2252;0.94329;131.07
2253;0.94145;131.07
2254;0.93963;131.07
2255;0.93782;131.07
2256;0.93603;131.07
2257;0.93426;131.07
2258;0.9325;131.07
2259;0.93076;131.07
2260;0.92904;131.06
2261;0.92733;131.06
2262;0.92563;131.06
2263;0.92396;131.06
2264;0.9223;131.06
2265;0.92065;131.06
2266;0.91902;131.06
2267;0.91741;131.06
2268;0.91581;131.06
2269;0.91423;131.06
2270;0.91266;131.05
2271;0.91111;131.05
2272;0.90958;131.05
2273;0.90806;131.05
2274;0.90656;131.05
2275;0.90507;131.05
2276;0.9036;131.05
2277;0.90214;131.05
2278;0.9007;131.05
2279;0.89927;131.05
2280;0.89786;131.04
2281;0.89646;131.04
2282;0.89508;131.04
2283;0.89372;131.04
2284;0.89236;131.04
2285;0.89103;131.04
2286;0.88971;131.04
2287;0.8884;131.04
2288;0.88711;131.04
2289;0.88584;131.03
2290;0.88457;131.03
2291;0.88333;131.03
2292;0.8821;131.03
2293;0.88088;131.03
2294;0.87968;131.03
2295;0.87849;131.03
2296;0.87732;131.03
2297;0.87616;131.03
2298;0.87501;131.02
2299;0.87389;131.02
2300;0.87277;131.02
2301;0.87167;131.02
2302;0.87058;131.02
2303;0.86951;131.02
2304;0.86846;131.02
2305;0.86741;131.02
2306;0.86638;131.02
2307;0.86537;131.01
2308;0.86437;131.01
2309;0.86338;131.01
2310;0.86241;131.01
2311;0.86145;131.01
2312;0.86051;131.01
2313;0.85958;131.01
2314;0.85866;131.01
2315;0.85776;131.01
2316;0.85687;131
2317;0.856;131
2318;0.85514;131
2319;0.85429;131
2320;0.85346;131
2321;0.85264;131
2322;0.85184;131
2323;0.85105;131
2324;0.85027;130.99
2325;0.84951;130.99
2326;0.84875;130.99
2327;0.84802;130.99
2328;0.8473;130.99
2329;0.84659;130.99
2330;0.84589;130.99
2331;0.84521;130.99
2332;0.84454;130.99
2333;0.84388;130.98
2334;0.84324;130.98
2335;0.84261;130.98
2336;0.842;130.98
2337;0.8414;130.98
2338;0.84081;130.98
2339;0.84023;130.98
2340;0.83967;130.98
2341;0.83912;130.97
2342;0.83858;130.97
2343;0.83805;130.97
2344;0.83753;130.97
2345;0.83702;130.97
2346;0.83653;130.97
2347;0.83604;130.97
2348;0.83556;130.96
2349;0.8351;130.96
2350;0.83464;130.96
2351;0.8342;130.96
2352;0.83376;130.96
2353;0.83333;130.96
2354;0.83291;130.95
2355;0.8325;130.95
2356;0.83209;130.95
2357;0.8317;130.95
2358;0.83131;130.95
2359;0.83093;130.94
2360;0.83055;130.94
2361;0.83019;130.94
2362;0.82983;130.94
2363;0.82947;130.93
2364;0.82912;130.93
2365;0.82878;130.93
2366;0.82844;130.93
2367;0.82811;130.92
2368;0.82778;130.92
2369;0.82746;130.92
2370;0.82714;130.91
2371;0.82683;130.91
2372;0.82652;130.91
2373;0.82621;130.91
2374;0.82591;130.9
2375;0.82561;130.9
2376;0.82531;130.9
2377;0.82502;130.89
2378;0.82473;130.89
2379;0.82444;130.89
2380;0.82415;130.88
2381;0.82386;130.88
2382;0.82358;130.88
2383;0.8233;130.88
2384;0.82301;130.87
2385;0.82273;130.87
2386;0.82245;130.87
2387;0.82217;130.86
2388;0.82189;130.86
2389;0.8216;130.86
2390;0.82132;130.85
2391;0.82104;130.85
2392;0.82075;130.85
2393;0.82047;130.84
2394;0.82018;130.84
2395;0.81989;130.84
2396;0.8196;130.84
2397;0.8193;130.83
2398;0.819;130.83
2399;0.8187;130.83
2400;0.8184;130.82
2401;0.81809;130.82
2402;0.81778;130.82
2403;0.81747;130.82
2404;0.81715;130.81
2405;0.81683;130.81
2406;0.8165;130.81
2407;0.81617;130.81
2408;0.81583;130.8
2409;0.81549;130.8
2410;0.81514;130.8
2411;0.81479;130.8
2412;0.81443;130.79
2413;0.81406;130.79
2414;0.81369;130.79
2415;0.81331;130.79
2416;0.81292;130.78
2417;0.81252;130.78
2418;0.81212;130.78
2419;0.81171;130.78
2420;0.81129;130.78
2421;0.81087;130.78
2422;0.81043;130.77
2423;0.80999;130.77
2424;0.80953;130.77
